"","diff","uuid","enum","issue"
"311",-1283.62374999921,"d0c0a5ee-f304-4017-b66a-22d6385e29d8 | 55b7c082-4317-4eb9-b2cd-f598716420d9","niamey_15","Rien a signalé"
"312",-50.1432000001272,"55b7c082-4317-4eb9-b2cd-f598716420d9 | 95d1890f-29e5-4ffb-8171-4d61f0355175","niamey_15","Rien a signalé"
"313",-20.6023333350817,"95d1890f-29e5-4ffb-8171-4d61f0355175 | 3b261570-40aa-4486-b1cb-fee7984d05c7","niamey_15","Rien a signalé"
"314",-9.89791666666667,"3b261570-40aa-4486-b1cb-fee7984d05c7 | 48d344e3-6c7b-4007-8443-38d7e9328204","niamey_15","Rien a signalé"
"315",-1250.22189999819,"48d344e3-6c7b-4007-8443-38d7e9328204 | b1b96a1e-b99c-4384-b7b8-80753eda98d3","niamey_15","Rien a signalé"
"316",-10.7267500003179,"b1b96a1e-b99c-4384-b7b8-80753eda98d3 | c0af19e5-75c4-40be-b7e4-0964e9798e9f","niamey_15","Rien a signalé"
"317",-56.7886500000954,"c0af19e5-75c4-40be-b7e4-0964e9798e9f | b1dd6dda-0cd9-4d38-a29b-012cd7f3035f","niamey_15","Rien a signalé"
"318",-5.69950000445048,"b1dd6dda-0cd9-4d38-a29b-012cd7f3035f | d363a1ad-63f8-488e-ae7b-bc0277949bf0","niamey_15","Rien a signalé"
"319",-4.66565000216166,"d363a1ad-63f8-488e-ae7b-bc0277949bf0 | 6270ec9c-30ae-413c-9fdd-d1903bf9bf72","niamey_15","temps entre deux enquetes succesives court"
"320",-110.721216666698,"6270ec9c-30ae-413c-9fdd-d1903bf9bf72 | 2ec1d433-b4cb-4a66-9cb4-fcf8c84b2931","niamey_15","Rien a signalé"
"321",-35.2073166648547,"e77e4521-c7bf-4f74-b1da-954b1af3da70 | 56212769-8bd2-4c61-975f-e08d2cb27ef6","niamey_16","Rien a signalé"
"322",-65.4187333345413,"56212769-8bd2-4c61-975f-e08d2cb27ef6 | 0187e10e-41e1-42eb-8d17-61bed9cc56ea","niamey_16","Rien a signalé"
"323",-1013.63870000045,"0187e10e-41e1-42eb-8d17-61bed9cc56ea | 5f6e3847-0787-4c4e-953a-f1235b10fb77","niamey_16","Rien a signalé"
"324",-18.5305999994278,"5f6e3847-0787-4c4e-953a-f1235b10fb77 | 0dafa596-b5f6-4264-8185-7c4bc952d461","niamey_16","Rien a signalé"
"325",-35.4968666672707,"0dafa596-b5f6-4264-8185-7c4bc952d461 | 1e94158b-2781-4e11-a2bc-f27bf91b1986","niamey_16","Rien a signalé"
"326",-78.2953166643779,"1e94158b-2781-4e11-a2bc-f27bf91b1986 | b18d931d-c72c-4982-87e1-931d60e9ad2a","niamey_16","Rien a signalé"
"327",-1200.65045000315,"b18d931d-c72c-4982-87e1-931d60e9ad2a | 05f9157a-33e5-4492-967d-ba2ce4712c8c","niamey_16","Rien a signalé"
"328",-13.6513666669528,"05f9157a-33e5-4492-967d-ba2ce4712c8c | 02e99fc5-0e52-4858-87a4-2a0badf2e4d6","niamey_16","Rien a signalé"
"329",-109.056266665459,"02e99fc5-0e52-4858-87a4-2a0badf2e4d6 | 9bd0a644-b2b4-40e8-9843-990f65689123","niamey_16","Rien a signalé"
"330",-14.2857833345731,"9bd0a644-b2b4-40e8-9843-990f65689123 | eba0006b-1e67-4216-99b6-b1891aeab00d","niamey_16","Rien a signalé"
"331",-1115.55431666374,"eba0006b-1e67-4216-99b6-b1891aeab00d | fe01ef83-bd4c-4482-85de-f0ecb0473c44","niamey_16","Rien a signalé"
"332",-13.7109166701635,"fe01ef83-bd4c-4482-85de-f0ecb0473c44 | 2b5f80d9-3a67-40d9-8794-62d9bae8b9e1","niamey_16","Rien a signalé"
"333",-20.0301833311717,"2b5f80d9-3a67-40d9-8794-62d9bae8b9e1 | c21e7c2a-a8ad-4067-a032-c71f0f74434e","niamey_16","Rien a signalé"
"334",-34.0194999972979,"c21e7c2a-a8ad-4067-a032-c71f0f74434e | b59f1b91-d888-46fb-b98c-a6daf9879c89","niamey_16","Rien a signalé"
"335",-1217.12846666574,"b59f1b91-d888-46fb-b98c-a6daf9879c89 | 9d2920e3-1a2a-446e-a902-11aedac1fe8d","niamey_16","Rien a signalé"
"336",-6.15239999691645,"9d2920e3-1a2a-446e-a902-11aedac1fe8d | c94a92ae-04fd-4471-856f-24ae5dfcfe3f","niamey_16","Rien a signalé"
"337",-99.051133330663,"c94a92ae-04fd-4471-856f-24ae5dfcfe3f | c675934c-851c-40c5-aba3-e8682f94d11c","niamey_16","Rien a signalé"
"338",-21.5025499979655,"c675934c-851c-40c5-aba3-e8682f94d11c | 8b43ea62-2be2-470b-a0a0-2969c593a3a9","niamey_16","Rien a signalé"
"339",-1155.73961666822,"8b43ea62-2be2-470b-a0a0-2969c593a3a9 | 0cd020f1-36ee-4067-920d-d38a2f8bbebb","niamey_16","Rien a signalé"
"340",-12.437650001049,"0cd020f1-36ee-4067-920d-d38a2f8bbebb | 0a0cb262-151e-4367-ad81-e241892dfde1","niamey_16","Rien a signalé"
"341",-23.0654000004133,"0a0cb262-151e-4367-ad81-e241892dfde1 | 66a91b3e-f7f4-4fe4-8d31-18688cd54315","niamey_16","Rien a signalé"
"342",-0.391733336448669,"66a91b3e-f7f4-4fe4-8d31-18688cd54315 | 9fbcae6a-594a-4502-8021-6ad360ffc47e","niamey_16","temps entre deux enquetes succesives court"
"343",-21.1256333311399,"9fbcae6a-594a-4502-8021-6ad360ffc47e | 21ee6947-d59f-4256-bf28-cdd3fec9c651","niamey_16","Rien a signalé"
"344",-3.80923333565394,"21ee6947-d59f-4256-bf28-cdd3fec9c651 | 49333462-3411-45de-8653-043d532427f5","niamey_16","temps entre deux enquetes succesives court"
"345",-6.71169999837875,"3ec8b9e2-a587-4a11-9dde-a471bb5e1cad | 0c4a0965-4e69-40ed-af39-b1f6d65ae1b3","niamey_2","Rien a signalé"
"346",-113.194316665332,"0c4a0965-4e69-40ed-af39-b1f6d65ae1b3 | 9ff7ab6b-950a-4b1e-b124-ffaf9a9e9965","niamey_2","Rien a signalé"
"347",-0.0875166654586792,"9ff7ab6b-950a-4b1e-b124-ffaf9a9e9965 | 8ec91bb4-6ec6-4e2d-b74a-bd94aad94b1e","niamey_2","temps entre deux enquetes succesives court"
"348",-1038.55001666546,"8ec91bb4-6ec6-4e2d-b74a-bd94aad94b1e | 26be9d72-e361-447f-94da-2043e6812f0b","niamey_2","Rien a signalé"
"349",-4.76803333361944,"26be9d72-e361-447f-94da-2043e6812f0b | 38b04fac-931a-4d4c-9422-1063eeca22c2","niamey_2","temps entre deux enquetes succesives court"
"350",-16.8433000008265,"38b04fac-931a-4d4c-9422-1063eeca22c2 | cccb8c91-3b58-4452-af4e-536796a34786","niamey_2","Rien a signalé"
"351",-4.93011666536331,"cccb8c91-3b58-4452-af4e-536796a34786 | 030432d6-d6d8-4270-9d24-30b75a6b37fb","niamey_2","temps entre deux enquetes succesives court"
"352",-1276.1439500014,"030432d6-d6d8-4270-9d24-30b75a6b37fb | 2cd3f311-c907-462d-bb41-c114de238a9f","niamey_2","Rien a signalé"
"353",-9.27294999758402,"2cd3f311-c907-462d-bb41-c114de238a9f | f5c9468a-991f-4d8b-b206-87f1e5ccb3e7","niamey_2","Rien a signalé"
"354",-69.5828999996185,"f5c9468a-991f-4d8b-b206-87f1e5ccb3e7 | a88894f4-2fa0-42bb-a18b-f2d3e431157b","niamey_2","Rien a signalé"
"355",-7.28530000050863,"a88894f4-2fa0-42bb-a18b-f2d3e431157b | 55970464-c6a4-452a-ae06-8305a45c8fcd","niamey_2","Rien a signalé"
"356",-1097.77256666819,"55970464-c6a4-452a-ae06-8305a45c8fcd | 12b71cff-1440-4131-9ab6-b3c1c545c7d6","niamey_2","Rien a signalé"
"357",-10.9305333336194,"12b71cff-1440-4131-9ab6-b3c1c545c7d6 | 0612722f-66b3-402d-a343-ad847b576004","niamey_2","Rien a signalé"
"358",-8.06223333676656,"0612722f-66b3-402d-a343-ad847b576004 | 90909967-c0d9-4880-a222-9cc3998b277d","niamey_2","Rien a signalé"
"359",-43.434316666921,"90909967-c0d9-4880-a222-9cc3998b277d | 14e14039-1ac1-4cad-9728-90bd6b10238c","niamey_2","Rien a signalé"
"360",-1120.6260166645,"14e14039-1ac1-4cad-9728-90bd6b10238c | 3ff83b01-fcf3-484c-a9c6-cd9c4f67a4a2","niamey_2","Rien a signalé"
"361",-17.6513833363851,"3ff83b01-fcf3-484c-a9c6-cd9c4f67a4a2 | f5973708-7a63-4baf-b9b3-a9e241b529fb","niamey_2","Rien a signalé"
"362",-52.2701000014941,"f5973708-7a63-4baf-b9b3-a9e241b529fb | d0f1fb9a-0726-4ad1-8e07-0eb7fddd2a1c","niamey_2","Rien a signalé"
"363",-0.995916664600372,"d0f1fb9a-0726-4ad1-8e07-0eb7fddd2a1c | fc53da44-a816-43da-b5f6-2c29be558c2a","niamey_2","temps entre deux enquetes succesives court"
"364",-1161.97465000153,"fc53da44-a816-43da-b5f6-2c29be558c2a | 2be56b4a-b758-4cea-a4b2-fa9a7cd681eb","niamey_2","Rien a signalé"
"365",-10.0131000002225,"2be56b4a-b758-4cea-a4b2-fa9a7cd681eb | 5cdf588b-a51c-405e-befb-4215ad9f6b63","niamey_2","Rien a signalé"
"366",-0.685933335622152,"5cdf588b-a51c-405e-befb-4215ad9f6b63 | 292730a5-e843-4d20-9ad4-5e233abe4f2c","niamey_2","temps entre deux enquetes succesives court"
"367",-23.0845499992371,"292730a5-e843-4d20-9ad4-5e233abe4f2c | 6bd4ca98-546a-4d66-82e7-73f55137cc18","niamey_2","Rien a signalé"
"368",-0.160283335049947,"6bd4ca98-546a-4d66-82e7-73f55137cc18 | 72d64ca4-452b-4a28-b9e3-27bf827e8419","niamey_2","temps entre deux enquetes succesives court"
"369",-1.65695000489553,"72d64ca4-452b-4a28-b9e3-27bf827e8419 | 9d2abdaf-a61f-422f-a1cf-9a312e9c0075","niamey_2","temps entre deux enquetes succesives court"
"370",-20.3809166669846,"b8911cbd-9e3e-4717-af51-8e1208967fd8 | 3f7af590-4129-47dd-9714-1b89a5954b0a","niamey_3","Rien a signalé"
"371",-80.2390999992688,"3f7af590-4129-47dd-9714-1b89a5954b0a | 446ce202-c318-4ca8-be34-132ff05fd124","niamey_3","Rien a signalé"
"372",-14.2755333304405,"446ce202-c318-4ca8-be34-132ff05fd124 | 83dfb636-d2c3-44c0-933b-5286c2d26198","niamey_3","Rien a signalé"
"373",-1015.72554999987,"83dfb636-d2c3-44c0-933b-5286c2d26198 | f60db668-f9b1-49da-97a2-9c9f93ebd1a6","niamey_3","Rien a signalé"
"374",-19.3474333365758,"f60db668-f9b1-49da-97a2-9c9f93ebd1a6 | 944eb272-f3e4-44b9-a2dd-40a59217e1d6","niamey_3","Rien a signalé"
"375",-23.1772500038147,"944eb272-f3e4-44b9-a2dd-40a59217e1d6 | e17b4017-8ed8-472c-b24a-b5392e07d144","niamey_3","Rien a signalé"
"376",-14.8139000018438,"e17b4017-8ed8-472c-b24a-b5392e07d144 | 99f4239f-249b-4b51-b4c4-cf2d5329d83c","niamey_3","Rien a signalé"
"377",-1297.209466664,"99f4239f-249b-4b51-b4c4-cf2d5329d83c | 4b90d08b-ca6c-436c-a426-f85bbad3b16c","niamey_3","Rien a signalé"
"378",-24.5444833358129,"4b90d08b-ca6c-436c-a426-f85bbad3b16c | 673d8039-d574-4e73-9238-7001c7d6cbe0","niamey_3","Rien a signalé"
"379",-48.47821666797,"673d8039-d574-4e73-9238-7001c7d6cbe0 | 3553eccc-6770-4ddb-b2b5-a60bb9b5f99c","niamey_3","Rien a signalé"
"380",-4.61699999968211,"3553eccc-6770-4ddb-b2b5-a60bb9b5f99c | 353287da-3ad5-48e8-aa73-eb71c761514f","niamey_3","temps entre deux enquetes succesives court"
"381",-1074.1659166654,"353287da-3ad5-48e8-aa73-eb71c761514f | f85ef5d4-e64d-429d-847c-d718115bdfaf","niamey_3","Rien a signalé"
"382",-11.3651333332062,"f85ef5d4-e64d-429d-847c-d718115bdfaf | f1f06ec1-6509-4e5f-8866-ac18860b82fe","niamey_3","Rien a signalé"
"383",-14.1789499998093,"f1f06ec1-6509-4e5f-8866-ac18860b82fe | 3a854d05-f81f-4658-b8c8-5bea3df32bd2","niamey_3","Rien a signalé"
"384",-51.5175666650136,"3a854d05-f81f-4658-b8c8-5bea3df32bd2 | a6e7fe0f-3d97-4372-85a6-c4095e3f4c55","niamey_3","Rien a signalé"
"385",-1203.12881666422,"a6e7fe0f-3d97-4372-85a6-c4095e3f4c55 | 65010c22-6852-42de-bd2f-52cc79ad8307","niamey_3","Rien a signalé"
"386",-17.24375,"65010c22-6852-42de-bd2f-52cc79ad8307 | 3ef1bd34-84bf-4265-9d30-c46b37daef00","niamey_3","Rien a signalé"
"387",-19.9348166704178,"3ef1bd34-84bf-4265-9d30-c46b37daef00 | 5d8f108f-98b0-4777-99b7-859032a3b316","niamey_3","Rien a signalé"
"388",-13.1420666654905,"5d8f108f-98b0-4777-99b7-859032a3b316 | 9074a15b-ee69-451b-8cfe-f60b06a7141f","niamey_3","Rien a signalé"
"389",-1280.33866666555,"9074a15b-ee69-451b-8cfe-f60b06a7141f | 93057e49-5b2a-4fc1-9f51-ad906bb71bec","niamey_3","Rien a signalé"
"390",-13.1728500008583,"93057e49-5b2a-4fc1-9f51-ad906bb71bec | ea8ce6d8-f96d-4d3c-90d2-787efcaf7dbf","niamey_3","Rien a signalé"
"391",-45.7768166621526,"ea8ce6d8-f96d-4d3c-90d2-787efcaf7dbf | 81a869a6-64aa-4587-a08e-3d9ac4996b24","niamey_3","Rien a signalé"
"392",-31.3201500018438,"81a869a6-64aa-4587-a08e-3d9ac4996b24 | 643c3f7e-2be6-41a0-a50c-b476da3ffe4a","niamey_3","Rien a signalé"
"393",-26.9684333324432,"643c3f7e-2be6-41a0-a50c-b476da3ffe4a | f112af5c-69ba-4c36-886a-0b71141be00e","niamey_3","Rien a signalé"
"394",-14.3004500031471,"fc29fb29-d27e-499e-a835-def28b70a2ab | 9a72406b-4c66-451e-acf2-c9a6bc0bc5de","niamey_4","Rien a signalé"
"395",-114.662266667684,"9a72406b-4c66-451e-acf2-c9a6bc0bc5de | 1c148d71-4ad8-4d88-a011-ac8334571241","niamey_4","Rien a signalé"
"396",-46.3421833356222,"1c148d71-4ad8-4d88-a011-ac8334571241 | 9d465a6a-f823-4488-a672-6b631a590427","niamey_4","Rien a signalé"
"397",-1114.82136666775,"9d465a6a-f823-4488-a672-6b631a590427 | c6ac651f-d7e4-40f5-979a-39b05af53d37","niamey_4","Rien a signalé"
"398",30.9570833325386,"c6ac651f-d7e4-40f5-979a-39b05af53d37 | 5671faa0-ae9c-4b7f-a908-39aae8017f79","niamey_4","l'enquete a commencé avant la fin de l'enquete precedente"
"399",-96.3389000018438,"5671faa0-ae9c-4b7f-a908-39aae8017f79 | c0ede704-0073-4117-a6a1-32ceb0031a55","niamey_4","Rien a signalé"
"400",-2.20539999802907,"c0ede704-0073-4117-a6a1-32ceb0031a55 | 9494b172-a4ba-49b8-9082-eac8921d961b","niamey_4","temps entre deux enquetes succesives court"
"401",-1224.61173333327,"9494b172-a4ba-49b8-9082-eac8921d961b | 90ea38db-a0fd-459f-b4e3-27793888b189","niamey_4","Rien a signalé"
"402",-31.5891833345095,"90ea38db-a0fd-459f-b4e3-27793888b189 | e567e488-1fcd-40a7-874d-5bf878b262c0","niamey_4","Rien a signalé"
"403",-46.7338500022888,"e567e488-1fcd-40a7-874d-5bf878b262c0 | 0b9b7f6d-0476-4815-a1fc-dc5548365062","niamey_4","Rien a signalé"
"404",-38.1432166695595,"0b9b7f6d-0476-4815-a1fc-dc5548365062 | ebdcebb4-5185-4f82-9939-f493d911573a","niamey_4","Rien a signalé"
"405",-1175.57456666629,"ebdcebb4-5185-4f82-9939-f493d911573a | bc95a2f6-654a-4e27-a04c-960d912bb172","niamey_4","Rien a signalé"
"406",-22.8385833303134,"bc95a2f6-654a-4e27-a04c-960d912bb172 | f90e03be-1b81-458a-a288-4ee00fd95f23","niamey_4","Rien a signalé"
"407",-78.8415000041326,"f90e03be-1b81-458a-a288-4ee00fd95f23 | f52afefc-64b6-4059-b410-4b49dde3aa37","niamey_4","Rien a signalé"
"408",-1209.22513333559,"f52afefc-64b6-4059-b410-4b49dde3aa37 | f2b6acde-7fa4-40a9-a593-507cf98ebb26","niamey_4","Rien a signalé"
"409",-21.6927666664124,"f2b6acde-7fa4-40a9-a593-507cf98ebb26 | 09eb6f53-ac33-4dd1-9f64-743147990cee","niamey_4","Rien a signalé"
"410",-28.9568166653315,"09eb6f53-ac33-4dd1-9f64-743147990cee | fc35450a-9c16-46a1-8ebe-40587166064b","niamey_4","Rien a signalé"
"411",-23.8988333304723,"fc35450a-9c16-46a1-8ebe-40587166064b | 86474797-8780-4549-bf6f-44af32e07307","niamey_4","Rien a signalé"
"412",-1216.00383333365,"86474797-8780-4549-bf6f-44af32e07307 | d310d719-2b69-4365-b1ff-b5529bb98a9d","niamey_4","Rien a signalé"
"413",-8.25149999856949,"d310d719-2b69-4365-b1ff-b5529bb98a9d | a9ab4a9c-0915-4bc8-bc34-d310b98cfa0c","niamey_4","Rien a signalé"
"414",-0.412216667334239,"a9ab4a9c-0915-4bc8-bc34-d310b98cfa0c | a2946183-8cb5-4472-966f-65ad34d04390","niamey_4","temps entre deux enquetes succesives court"
"415",-47.4707666714986,"a2946183-8cb5-4472-966f-65ad34d04390 | 25a8a68d-e71f-42b8-ac42-7699a7fb15f9","niamey_4","Rien a signalé"
"416",-30.3316666642825,"25a8a68d-e71f-42b8-ac42-7699a7fb15f9 | 9ba6eac2-6377-47f0-936f-7f4f88598e0d","niamey_4","Rien a signalé"
"417",392.227633333206,"1ff66e14-2234-4165-afa0-d7346457d55a | 68365bdd-fd56-429f-9776-01c4937ef14f","niamey_5","l'enquete a commencé avant la fin de l'enquete precedente"
"418",239.936216668288,"68365bdd-fd56-429f-9776-01c4937ef14f | 93b289b3-fd97-4401-9f0d-5ac31e073166","niamey_5","l'enquete a commencé avant la fin de l'enquete precedente"
"419",158.430166665713,"93b289b3-fd97-4401-9f0d-5ac31e073166 | 51d573db-85df-450f-a3c7-172421f7df1a","niamey_5","l'enquete a commencé avant la fin de l'enquete precedente"
"420",-972.266116666794,"51d573db-85df-450f-a3c7-172421f7df1a | 8821c0a9-5ac0-4e25-9087-a7bc58f3d00a","niamey_5","Rien a signalé"
"421",-22.0876333316167,"8821c0a9-5ac0-4e25-9087-a7bc58f3d00a | b3a58602-a734-4c98-85b3-110a1783e7d7","niamey_5","Rien a signalé"
"422",-31.1854999979337,"b3a58602-a734-4c98-85b3-110a1783e7d7 | d78e2bc2-606e-472a-8ae5-9b3316826447","niamey_5","Rien a signalé"
"423",-12.8463500022888,"d78e2bc2-606e-472a-8ae5-9b3316826447 | 1a3e34c8-78dd-4c4a-b3d6-606b770f9506","niamey_5","Rien a signalé"
"424",-1312.84206666946,"1a3e34c8-78dd-4c4a-b3d6-606b770f9506 | 7b90f2ba-0cb8-4fb6-8aed-869556226095","niamey_5","Rien a signalé"
"425",-21.0434499979019,"7b90f2ba-0cb8-4fb6-8aed-869556226095 | a47eee4a-9400-44d4-af2a-1efec3d9b7ac","niamey_5","Rien a signalé"
"426",-99.7101166645686,"a47eee4a-9400-44d4-af2a-1efec3d9b7ac | 887301d9-bfb2-4431-941b-40e5e882074f","niamey_5","Rien a signalé"
"427",-1152.34861666759,"887301d9-bfb2-4431-941b-40e5e882074f | 68de3a40-9268-4f91-87b0-83b5a3b9e9d8","niamey_5","Rien a signalé"
"428",-19.5975166638692,"68de3a40-9268-4f91-87b0-83b5a3b9e9d8 | 79bb9458-9873-4b52-8b26-ea7695e385ef","niamey_5","Rien a signalé"
"429",-125.925533334414,"79bb9458-9873-4b52-8b26-ea7695e385ef | 13f40cd3-0a78-4b29-8502-146ef38bbef2","niamey_5","Rien a signalé"
"430",-3.16383333206177,"13f40cd3-0a78-4b29-8502-146ef38bbef2 | 28134729-befd-4d1c-9a51-47ebfff72bbf","niamey_5","temps entre deux enquetes succesives court"
"431",-1141.88919999997,"28134729-befd-4d1c-9a51-47ebfff72bbf | 5f7c79de-deac-4eb2-9c40-647230cee0ce","niamey_5","Rien a signalé"
"432",-8.637533334891,"5f7c79de-deac-4eb2-9c40-647230cee0ce | 04881a44-2240-44d6-91c3-c83af5ab70b9","niamey_5","Rien a signalé"
"433",-24.9713333328565,"04881a44-2240-44d6-91c3-c83af5ab70b9 | 9e05799f-b65a-4919-9027-1a93d5027bbf","niamey_5","Rien a signalé"
"434",-13.9781500021617,"9e05799f-b65a-4919-9027-1a93d5027bbf | d03de158-b171-4755-a977-52ea25c83d10","niamey_5","Rien a signalé"
"435",-1222.10181666613,"d03de158-b171-4755-a977-52ea25c83d10 | 80f413bc-b1ec-43a0-b1e5-420c12eedf32","niamey_5","Rien a signalé"
"436",-17.4426999966303,"80f413bc-b1ec-43a0-b1e5-420c12eedf32 | fa38d95a-7cc1-48f6-b6ff-f66424c83af8","niamey_5","Rien a signalé"
"437",-27.943900001049,"fa38d95a-7cc1-48f6-b6ff-f66424c83af8 | 24d1f7bc-b0e1-4c80-be1f-547ad938baa9","niamey_5","Rien a signalé"
"438",-53.5779500007629,"24d1f7bc-b0e1-4c80-be1f-547ad938baa9 | acb5e1f5-8a8f-4865-97de-3206d62741da","niamey_5","Rien a signalé"
"439",-65.3988833347956,"acb5e1f5-8a8f-4865-97de-3206d62741da | 5dfafb53-b3f3-4c52-939b-18731f22f5ed","niamey_5","Rien a signalé"
"440",44.3849333365758,"ee24f0ba-1024-4f0e-aea8-261f8aad8e65 | b5aa0120-dc5e-4f5a-b5bd-3f25c74c5a5a","niamey_6","l'enquete a commencé avant la fin de l'enquete precedente"
"441",-59.6776666680972,"b5aa0120-dc5e-4f5a-b5bd-3f25c74c5a5a | 9f1136e6-dc40-4269-b4f5-063d95f84707","niamey_6","Rien a signalé"
"442",-33.0977500001589,"9f1136e6-dc40-4269-b4f5-063d95f84707 | 4eef92c0-9f0d-43b2-b5d8-415ccb47f897","niamey_6","Rien a signalé"
"443",-1037.59988333384,"4eef92c0-9f0d-43b2-b5d8-415ccb47f897 | 1a15a9cb-1dbd-48ba-85a1-1104e7a41f0d","niamey_6","Rien a signalé"
"444",-38.9467333356539,"1a15a9cb-1dbd-48ba-85a1-1104e7a41f0d | 8f4845bd-9c29-44df-b9cc-e2cd758532c8","niamey_6","Rien a signalé"
"445",-26.3633666674296,"8f4845bd-9c29-44df-b9cc-e2cd758532c8 | 05278706-d84f-4bb8-899e-1b86d1856fdb","niamey_6","Rien a signalé"
"446",-61.5479166666667,"05278706-d84f-4bb8-899e-1b86d1856fdb | a6eefc73-b791-4231-a15b-acc029be615a","niamey_6","Rien a signalé"
"447",-1142.84038333098,"a6eefc73-b791-4231-a15b-acc029be615a | b97d1523-dc29-478a-8947-1774defae771","niamey_6","Rien a signalé"
"448",-13.5273833354314,"b97d1523-dc29-478a-8947-1774defae771 | 9ffd70e7-0948-422a-86f3-7840761863f1","niamey_6","Rien a signalé"
"449",-142.906616667906,"9ffd70e7-0948-422a-86f3-7840761863f1 | 3a05697a-e5cd-4c7d-8eee-7d50482986c7","niamey_6","Rien a signalé"
"450",-7.15880000193914,"3a05697a-e5cd-4c7d-8eee-7d50482986c7 | 081f5de6-14e8-4d06-a55a-5907bd6f698e","niamey_6","Rien a signalé"
"451",-1098.79331666629,"081f5de6-14e8-4d06-a55a-5907bd6f698e | adaf650f-39b6-413b-8320-0b9bb9902fa8","niamey_6","Rien a signalé"
"452",-3.86781666676203,"adaf650f-39b6-413b-8320-0b9bb9902fa8 | 14496638-cee8-4cf8-bf17-0930ad76e349","niamey_6","temps entre deux enquetes succesives court"
"453",-8.94690000216166,"14496638-cee8-4cf8-bf17-0930ad76e349 | 8bd230c5-d062-407a-a1a8-b3275fce826a","niamey_6","Rien a signalé"
"454",-0.640600001811981,"8bd230c5-d062-407a-a1a8-b3275fce826a | 7e004ea9-89c4-4651-ad0b-f2cf0bcbaa26","niamey_6","temps entre deux enquetes succesives court"
"455",-55.626133330663,"7e004ea9-89c4-4651-ad0b-f2cf0bcbaa26 | 1f6eadfc-8a74-4888-bb1a-952938210fe3","niamey_6","Rien a signalé"
"456",-16.3796833316485,"1f6eadfc-8a74-4888-bb1a-952938210fe3 | 10b06fe9-2747-432e-a041-cd0341d67d56","niamey_6","Rien a signalé"
"457",-10.3486000021299,"1eb052c3-fb01-4153-87ea-18ac30942044 | 141fcf21-169b-4c9d-8175-6f16002ef4d6","niamey_7","Rien a signalé"
"458",-45.8388500014941,"141fcf21-169b-4c9d-8175-6f16002ef4d6 | ca3dbe14-d368-4c82-b2d5-11c863d5e9c2","niamey_7","Rien a signalé"
"459",-0.14828333457311,"ca3dbe14-d368-4c82-b2d5-11c863d5e9c2 | 29a7dbf4-d18d-4648-8d81-f60dec80620b","niamey_7","temps entre deux enquetes succesives court"
"460",-1093.22914999723,"29a7dbf4-d18d-4648-8d81-f60dec80620b | 2eff461b-8bec-4811-97ad-f4a22ae02901","niamey_7","Rien a signalé"
"461",-2.98973333438237,"2eff461b-8bec-4811-97ad-f4a22ae02901 | f27a9af3-56e6-4e42-ad4a-9d5ea34886b0","niamey_7","temps entre deux enquetes succesives court"
"462",-176.928283329805,"f27a9af3-56e6-4e42-ad4a-9d5ea34886b0 | b45f9641-8f8e-4dd8-a903-331105904b39","niamey_7","Rien a signalé"
"463",-1191.61586666902,"b45f9641-8f8e-4dd8-a903-331105904b39 | 2f6159e3-9743-46c6-b931-883eda9eb712","niamey_7","Rien a signalé"
"464",-9.75103333791097,"2f6159e3-9743-46c6-b931-883eda9eb712 | d63be0b6-a37c-49ab-bd58-c8170e50bcee","niamey_7","Rien a signalé"
"465",-118.522450002035,"d63be0b6-a37c-49ab-bd58-c8170e50bcee | 1891c2bb-3d4b-4c00-9a36-293e292a9fdb","niamey_7","Rien a signalé"
"466",-7.26048333247503,"1891c2bb-3d4b-4c00-9a36-293e292a9fdb | 16b51be2-7dee-45dd-a952-27760099420f","niamey_7","Rien a signalé"
"467",-1007.97140000264,"16b51be2-7dee-45dd-a952-27760099420f | c908498b-9a42-4894-9fda-a1dd4b499ed8","niamey_7","Rien a signalé"
"468",-10.7310833334923,"c908498b-9a42-4894-9fda-a1dd4b499ed8 | ebe7a0c2-eaf0-4ad8-b894-0ab671682cde","niamey_7","Rien a signalé"
"469",-27.6024166703224,"ebe7a0c2-eaf0-4ad8-b894-0ab671682cde | 50190e0c-1966-4476-8b8b-a967911190ed","niamey_7","Rien a signalé"
"470",-15.8737499992053,"50190e0c-1966-4476-8b8b-a967911190ed | a708f0ee-7a61-41a1-8d52-63800d5548c5","niamey_7","Rien a signalé"
"471",-25.3544833302498,"a708f0ee-7a61-41a1-8d52-63800d5548c5 | b5823430-a750-4bb4-95c3-a09b16d65ff5","niamey_7","Rien a signalé"
"472",-1110.93125,"b5823430-a750-4bb4-95c3-a09b16d65ff5 | 521dbe90-2718-4183-b7c8-00e9a5f13765","niamey_7","Rien a signalé"
"473",-17.554116666317,"521dbe90-2718-4183-b7c8-00e9a5f13765 | c84fd4e3-5b10-4e6b-bded-f1f97816f714","niamey_7","Rien a signalé"
"474",-73.8412833293279,"c84fd4e3-5b10-4e6b-bded-f1f97816f714 | 249a84f0-5e15-4dfe-8c7d-7d47fdef9243","niamey_7","Rien a signalé"
"475",-25.7202333331108,"249a84f0-5e15-4dfe-8c7d-7d47fdef9243 | ee1d2428-3ad8-4ce7-8cb1-93906ad6f33d","niamey_7","Rien a signalé"
